;0;1;2;3
2261;tt0096511;Zombi 3;1988;['Action', ' Horror', ' Sci-Fi']
2262;tt0096741;36.15 code Père Noël;1989;['Action', ' Horror', ' Thriller']
2263;tt0096769;After Midnight;1989;['Horror', ' Thriller']
2264;tt0096785;Alien degli abissi;1989;['Sci-Fi', ' Horror']
2265;tt0096806;American risciò;1989;['Action', ' Horror', ' Thriller']
2266;tt0096811;An le zhan chang;1990;['Action', ' Horror']
2267;tt0096830;Aquí huele a muerto... (¡pues yo no he sido!);1990;['Comedy', ' Horror']
2268;tt0096871;Baby Blood;1990;['Horror']
2269;tt0096889;The Banker;1989;['Crime', ' Horror', ' Thriller']
2270;tt0096919;Beyond Dream's Door;1989;['Drama', ' Fantasy', ' Horror']
2271;tt0096920;Beyond the Door III;1989;['Horror']
2272;tt0096932;Il gatto nero;1989;['Drama', ' Fantasy', ' Horror']
2273;tt0096936;Blades;1989;['Comedy', ' Horror']
2274;tt0096950;Blood Nasty;1989;['Comedy', ' Horror']
2275;tt0096954;Bloodmoon;1990;['Horror', ' Thriller']
2276;tt0097001;C.H.U.D. II: Bud the Chud;1989;['Comedy', ' Horror', ' Sci-Fi']
2277;tt0097008;Cameron's Closet;1988;['Fantasy', ' Horror']
2278;tt0097017;The Carpenter;1988;['Fantasy', ' Horror', ' Thriller']
2279;tt0097037;The Chair;1988;['Horror']
2280;tt0097059;The Chilling;1989;['Horror']
2281;tt0097100;Communion;1989;['Biography', ' Drama', ' Horror']
2282;tt0097124;Criminal Act;1989;['Crime', ' Horror', ' Thriller']
2283;tt0097135;Curfew;1989;['Crime', ' Drama', ' Horror']
2284;tt0097136;Cutting Class;1989;['Comedy', ' Crime', ' Horror']
2285;tt0097162;Dead Calm;1989;['Horror', ' Thriller']
2286;tt0097178;Sangue negli abissi;1990;['Adventure', ' Horror']
2287;tt0097179;DeepStar Six;1989;['Action', ' Horror', ' Sci-Fi']
2288;tt0097228;Dr. Caligari;1989;['Comedy', ' Horror', ' Sci-Fi']
2289;tt0097230;Dracula's Widow;1988;['Horror', ' Thriller']
2290;tt0097263;Edge of Sanity;1989;['Horror', ' Thriller']
2291;tt0097305;Evil Altar;1988;['Horror']
2292;tt0097306;The Evil Below;1989;['Adventure', ' Horror', ' Mystery']
2293;tt0097307;Il bosco 1;1988;['Horror']
2294;tt0097364;Flesh-Eating Mothers;1988;['Comedy', ' Horror']
2295;tt0097368;The Fly II;1989;['Drama', ' Horror', ' Sci-Fi']
2296;tt0097371;Food of the Gods II;1989;['Sci-Fi', ' Horror']
2297;tt0097388;Friday the 13th Part VIII: Jason Takes Manhattan;1989;['Adventure', ' Horror', ' Thriller']
2298;tt0097390;Fright Night Part 2;1988;['Comedy', ' Horror', ' Thriller']
2299;tt0097455;Grandmother's House;1988;['Horror', ' Thriller']
2300;tt0097456;Grave Secrets;1989;['Horror']
2301;tt0097474;Halloween 5: The Revenge of Michael Myers;1989;['Horror', ' Thriller']
2302;tt0097498;Hellgate;1989;['Horror']
2303;tt0097527;The Horror Show;1989;['Horror']
2304;tt0097534;Howling V: The Rebirth;1989;['Horror']
2305;tt0097550;I Bought a Vampire Motorcycle;1990;['Comedy', ' Horror']
2306;tt0097557;I, Madman;1989;['Fantasy', ' Horror', ' Thriller']
2307;tt0097625;The Jitters;1989;['Action', ' Comedy', ' Horror']
2308;tt0097638;Hoi sum gwai gau hoi sum gwai;1990;['Comedy', ' Fantasy', ' Horror']
2309;tt0097718;The Laughing Dead;1990;['Horror']
2310;tt0097719;Laurin;1989;['Drama', ' Horror', ' Mystery']
2311;tt0097737;Leviathan;1989;['Adventure', ' Horror', ' Mystery']
2312;tt0097768;Lobster Man from Mars;1989;['Comedy', ' Horror', ' Sci-Fi']
2313;tt0097806;The Magic Toyshop;1987;['Drama', ' Fantasy', ' Horror']
2314;tt0097844;Masque of the Red Death;1989;['Horror', ' Thriller']
2315;tt0097845;Massacre;1989;['Horror', ' Thriller']
2316;tt0097874;Metamorphosis;1990;['Horror', ' Sci-Fi']
2317;tt0097876;Midnight;1989;['Comedy', ' Horror', ' Thriller']
2318;tt0097905;Monster High;1989;['Comedy', ' Horror', ' Sci-Fi']
2319;tt0097911;Moontrap;1989;['Horror', ' Sci-Fi']
2320;tt0097929;Non aver paura della zia Marta;1988;['Horror']
2321;tt0097938;My Mom's a Werewolf;1989;['Comedy', ' Horror']
2322;tt0097942;Leák;1981;['Fantasy', ' Horror', ' Thriller']
2323;tt0097972;Night Life;1989;['Horror']
2324;tt0097973;Night Shadow;1989;['Horror']
2325;tt0097981;A Nightmare on Elm Street: The Dream Child;1989;['Fantasy', ' Horror']
2326;tt0097982;Nightwish;1989;['Horror', ' Sci-Fi']
2327;tt0098014;Offerings;1989;['Horror']
2328;tt0098044;Out of the Body;1989;['Horror', ' Thriller']
2329;tt0098054;Paint It Black;1989;['Horror', ' Thriller']
2330;tt0098068;Parents;1989;['Comedy', ' Horror', ' Mystery']
2331;tt0098084;Pet Sematary;1989;['Fantasy', ' Horror', ' Thriller']
2332;tt0098089;Phantom of the Mall: Eric's Revenge;1989;['Horror', ' Romance']
2333;tt0098090;The Phantom of the Opera;1989;['Drama', ' Horror', ' Music']
2334;tt0098150;Qu mo jing cha;1990;['Horror']
2335;tt0098157;Les mémés cannibales;1988;['Comedy', ' Horror']
2336;tt0098235;Rush Week;1989;['Horror', ' Thriller']
2337;tt0098253;Santa Sangre;1989;['Drama', ' Horror', ' Thriller']
2338;tt0098293;The Serpent of Death;1989;['Action', ' Adventure', ' Horror']
2339;tt0098320;Shocker;1989;['Comedy', ' Horror', ' Thriller']
2340;tt0098321;Terminator II;1989;['Action', ' Adventure', ' Horror']
2341;tt0098344;Skinned Alive;1990;['Comedy', ' Horror']
2342;tt0098346;Skull: A Night of Terror!;1987;['Crime', ' Drama', ' Horror']
2343;tt0098354;Society;1989;['Comedy', ' Horror']
2344;tt0098375;Spontaneous Combustion;1990;['Horror', ' Sci-Fi', ' Thriller']
2345;tt0098385;Stepfather II;1989;['Horror', ' Thriller']
2346;tt0098397;Streghe;1989;['Horror']
2347;tt0098404;Stuff Stephanie in the Incinerator;1989;['Comedy', ' Horror']
2348;tt0098410;Sukkubus - den Teufel im Leib;1989;['Drama', ' Fantasy', ' Horror']
2349;tt0098412;Sundown: The Vampire in Retreat;1989;['Comedy', ' Horror', ' Western']
2350;tt0098482;To Die For;1988;['Horror', ' Romance', ' Thriller']
2351;tt0098486;Der Todesking;1990;['Drama', ' Horror']
2352;tt0098503;The Toxic Avenger Part II;1989;['Action', ' Comedy', ' Horror']
2353;tt0098505;Trampa infernal;1989;['Horror', ' Thriller']
2354;tt0098577;Vampire's Kiss;1988;['Comedy', ' Horror']
2355;tt0098600;The Vineyard;1989;['Horror']
2356;tt0098622;Warlock;1989;['Action', ' Fantasy', ' Horror']
2357;tt0098662;Witchtrap;1989;['Action', ' Horror', ' Thriller']
2358;tt0098690;Yi mei dao ren;1989;['Action', ' Comedy', ' Horror']
2359;tt0098692;Yôjû toshi;1987;['Animation', ' Fantasy', ' Horror']
2360;tt0098986;Adrénaline;1990;['Horror']
2361;tt0099026;The Ambulance;1990;['Action', ' Comedy', ' Horror']
2362;tt0099052;Arachnophobia;1990;['Comedy', ' Fantasy', ' Horror']
2363;tt0099059;The Arrival;1991;['Horror', ' Sci-Fi']
2364;tt0099108;Basket Case 2;1990;['Comedy', ' Horror']
2365;tt0099143;Black Rainbow;1989;['Horror', ' Thriller']
2366;tt0099153;Blood Salvage;1990;['Comedy', ' Horror']
2367;tt0099173;Brain Dead;1990;['Horror', ' Mystery', ' Sci-Fi']
2368;tt0099180;Bride of Re-Animator;1990;['Comedy', ' Horror', ' Sci-Fi']
2369;tt0099187;Buried Alive;1989;['Horror', ' Thriller']
2370;tt0099235;The Cellar;1989;['Horror']
2371;tt0099253;Child's Play 2;1990;['Horror', ' Thriller']
2372;tt0099277;Class of 1999;1990;['Action', ' Horror', ' Sci-Fi']
2373;tt0099278;Click: The Calendar Girl Killer;1990;['Horror', ' Thriller']
2374;tt0099364;The Dark Side of the Moon;1990;['Action', ' Horror', ' Mystery']
2375;tt0099366;Darkroom;1989;['Drama', ' Horror', ' Thriller']
2376;tt0099373;Graverobbers;1988;['Comedy', ' Horror']
2377;tt0099374;Dead Men Don't Die;1990;['Comedy', ' Crime', ' Horror']
2378;tt0099377;Deadbeat at Dawn;1988;['Action', ' Crime', ' Horror']
2379;tt0099381;Deadly Manor;1990;['Horror']
2380;tt0099384;Death Spa;1989;['Horror']
2381;tt0099395;Def by Temptation;1990;['Horror']
2382;tt0099401;Demon Wind;1990;['Horror']
2383;tt0099415;Das deutsche Kettensägen Massaker;1990;['Comedy', ' Horror']
2384;tt0099440;The Disturbance;1990;['Crime', ' Drama', ' Horror']
2385;tt0099441;Disturbed;1990;['Horror', ' Thriller']
2386;tt0099496;Elves;1989;['Horror']
2387;tt0099498;Empire of the Dark;1990;['Action', ' Adventure', ' Horror']
2388;tt0099523;Evil Spirits;1990;['Horror']
2389;tt0099524;Evil Toons;1992;['Animation', ' Comedy', ' Horror']
2390;tt0099528;The Exorcist III;1990;['Drama', ' Horror', ' Mystery']
2391;tt0099562;Fertilize the Blaspheming Bombshell;1992;['Horror']
2392;tt0099578;The First Power;1990;['Crime', ' Horror', ' Thriller']
2393;tt0099582;Flatliners;1990;['Drama', ' Horror', ' Sci-Fi']
2394;tt0099601;The Forgotten One;1989;['Horror', ' Mystery', ' Romance']
2395;tt0099611;Frankenhooker;1990;['Comedy', ' Horror', ' Sci-Fi']
2396;tt0099612;Roger Corman's Frankenstein Unbound;1990;['Drama', ' Horror', ' Sci-Fi']
2397;tt0099636;The Gate II: Trespassers;1990;['Fantasy', ' Horror', ' Comedy']
2398;tt0099637;Un gatto nel cervello;1990;['Comedy', ' Horror']
2399;tt0099664;Girlfriend from Hell;1989;['Comedy', ' Fantasy', ' Horror']
2400;tt0099697;Graveyard Shift;1990;['Horror']
2401;tt0099700;Gremlins 2: The New Batch;1990;['Comedy', ' Fantasy', ' Horror']
2402;tt0099701;The Rift;1990;['Action', ' Adventure', ' Horror']
2403;tt0099704;Grim Prairie Tales: Hit the Trail... to Terror;1990;['Horror', ' Western']
2404;tt0099710;The Guardian;1990;['Drama', ' Horror', ' Mystery']
2405;tt0099743;The Haunting of Morella;1990;['Horror', ' Romance', ' Thriller']
2406;tt0099749;Headhunter;1988;['Horror']
2407;tt0099757;Hei tai yang 731 xu ji zhi sha ren gong chang;1992;['Drama', ' Horror', ' War']
2408;tt0099817;Dark Angel;1990;['Action', ' Crime', ' Horror']
2409;tt0099856;The Invisible Maniac;1990;['Comedy', ' Horror', ' Sci-Fi']
2410;tt0099871;Jacob's Ladder;1990;['Drama', ' Horror', ' Mystery']
2411;tt0099881;Geung see suk suk;1988;['Action', ' Comedy', ' Horror']
2412;tt0099934;Killer Crocodile 2;1990;['Horror']
2413;tt0099994;Leatherface: Texas Chainsaw Massacre III;1990;['Horror', ' Thriller']
2414;tt0100014;Liu jai yim taam;1990;['Fantasy', ' Horror']
2415;tt0100031;Lisa;1989;['Drama', ' Horror', ' Thriller']
2416;tt0100038;Living Doll;1990;['Horror']
2417;tt0100079;Luther the Geek;1989;['Comedy', ' Horror']
2418;tt0100107;Maniac Cop 2;1990;['Crime', ' Horror', ' Action']
2419;tt0100108;La mansión de los Cthulhu;1992;['Horror']
2420;tt0100129;Meet the Applegates;1990;['Comedy', ' Fantasy', ' Horror']
2421;tt0100148;Midnight Ride;1990;['Action', ' Horror', ' Thriller']
2422;tt0100152;Mindwarp;1991;['Horror', ' Sci-Fi', ' Thriller']
2423;tt0100156;Mirror Mirror;1990;['Horror', ' Thriller']
2424;tt0100161;Mister Frost;1990;['Drama', ' Horror', ' Thriller']
2425;tt0100164;Moh soen gip;1991;['Action', ' Horror']
2426;tt0100172;Mom;1991;['Comedy', ' Horror']
2427;tt0100205;Murder Weapon;1989;['Horror', ' Thriller']
2428;tt0100247;Night Angel;1990;['Horror']
2429;tt0100254;Night Visitor;1989;['Crime', ' Horror', ' Thriller']
2430;tt0100258;Night of the Living Dead;1990;['Horror']
2431;tt0100260;Nightbreed;1990;['Action', ' Fantasy', ' Horror']
2432;tt0100261;Nightmare at Noon;1988;['Action', ' Sci-Fi', ' Horror']
2433;tt0100324;Pale Blood;1990;['Horror']
2434;tt0100369;The Pit and the Pendulum;1991;['Horror', ' Romance']
2435;tt0100373;Playroom;1990;['Horror', ' Thriller']
2436;tt0100403;Predator 2;1990;['Action', ' Horror', ' Sci-Fi']
2437;tt0100430;Psychic;1991;['Horror', ' Thriller']
2438;tt0100466;Red Blooded American Girl;1990;['Comedy', ' Horror', ' Sci-Fi']
2439;tt0100472;Ren she da zhan;1982;['Action', ' Comedy', ' Horror']
2440;tt0100475;Repossessed;1990;['Comedy', ' Fantasy', ' Horror']
2441;tt0100503;Robot Ninja;1989;['Action', ' Horror', ' Sci-Fi']
2442;tt0100506;Rockula;1990;['Comedy', ' Horror', ' Musical']
2443;tt0100550;Satan's Princess;1989;['Crime', ' Horror', ' Thriller']
2444;tt0100581;La setta;1991;['Horror']
2445;tt0100586;Shadowzone;1990;['Horror', ' Sci-Fi']
2446;tt0100589;Shakma;1990;['Horror', ' Sci-Fi', ' Thriller']
2447;tt0100637;The Sleeping Car;1990;['Horror', ' Comedy']
2448;tt0100639;Slumber Party Massacre III;1990;['Comedy', ' Horror']
2449;tt0100662;Sorority Girls and the Creature from Hell;1990;['Horror']
2450;tt0100663;Sorority House Massacre II;1990;['Comedy', ' Horror', ' Thriller']
2451;tt0100665;Soultaker;1990;['Fantasy', ' Horror']
2452;tt0100672;Spirits;1990;['Horror']
2453;tt0100688;Steel and Lace;1991;['Action', ' Horror', ' Sci-Fi']
2454;tt0100728;Syngenor;1990;['Horror', ' Sci-Fi']
2455;tt0100740;Tales from the Darkside: The Movie;1990;['Comedy', ' Fantasy', ' Horror']
2456;tt0100765;The Terror Within II;1991;['Horror', ' Sci-Fi']
2457;tt0100811;Transylvania Twist;1989;['Comedy', ' Fantasy', ' Horror']
2458;tt0100814;Tremors;1990;['Comedy', ' Horror']
2459;tt0100827;Due occhi diabolici;1990;['Horror']
2460;tt0100856;Vampire Cop;1990;['Action', ' Horror']
2461;tt0100881;Voci dal profondo;1991;['Horror', ' Mystery', ' Thriller']
2462;tt0100888;Voodoo Dawn;1990;['Horror']
2463;tt0100904;Watchers II;1990;['Horror', ' Sci-Fi']
2464;tt0100926;Whispers;1990;['Horror', ' Mystery', ' Thriller']
2465;tt0100943;Witchcraft II: The Temptress;1989;['Horror']
2466;tt0100975;Xtro II: The Second Encounter;1990;['Action', ' Horror', ' Sci-Fi']
2467;tt0100991;Yôkai hantâ: Hiruko;1991;['Comedy', ' Fantasy', ' Horror']
2468;tt0101244;100 Days;1991;['Horror', ' Romance', ' Thriller']
2469;tt0101256;976-Evil II;1991;['Horror']
2470;tt0101276;Afraid of the Dark;1991;['Drama', ' Fantasy', ' Horror']
2471;tt0101296;Alien Space Avenger;1989;['Comedy', ' Horror', ' Sci-Fi']
2472;tt0101309;Alligator II: The Mutation;1991;['Horror', ' Sci-Fi']
2473;tt0101368;Severed Ties;1992;['Comedy', ' Horror', ' Sci-Fi']
2474;tt0101420;Begotten;1989;['Fantasy', ' Horror']
2475;tt0101436;Immortal Sins;1991;['Horror', ' Thriller']
2476;tt0101448;Bikini Island;1991;['Horror', ' Mystery', ' Thriller']
2477;tt0101464;Black Magic Woman;1991;['Horror', ' Romance', ' Thriller']
2478;tt0101467;Demoni 3;1991;['Horror']
2479;tt0101474;Blood Massacre;1991;['Horror']
2480;tt0101483;Bloodsucking Pharaohs in Pittsburgh;1991;['Comedy', ' Horror']
2481;tt0101492;Body Parts;1991;['Horror', ' Sci-Fi', ' Thriller']
2482;tt0101493;Body Puzzle;1992;['Horror', ' Mystery', ' Thriller']
2483;tt0101497;The Boneyard;1991;['Fantasy', ' Horror']
2484;tt0101502;The Borrower;1991;['Comedy', ' Horror', ' Sci-Fi']
2485;tt0101538;Campfire Tales;1991;['Horror']
2486;tt0101591;Class of Nuke 'Em High Part II: Subhumanoid Meltdown;1991;['Comedy', ' Horror', ' Sci-Fi']
2487;tt0101627;Critters 3;1991;['Comedy', ' Horror', ' Sci-Fi']
2488;tt0101628;Critters 4;1992;['Horror', ' Sci-Fi']
2489;tt0101636;Curse III: Blood Sacrifice;1991;['Horror']
2490;tt0101652;Dance Macabre;1992;['Crime', ' Horror', ' Thriller']
2491;tt0101656;Dangerous Game;1988;['Drama', ' Horror', ' Thriller']
2492;tt0101670;The Dead Come Home;1989;['Horror']
2493;tt0101675;Dead Space;1991;['Horror', ' Sci-Fi']
2494;tt0101917;Freddy's Dead: The Final Nightmare;1991;['Fantasy', ' Horror']
2495;tt0102180;Kuutamosonaatti 2: Kadunlakaisijat;1991;['Comedy', ' Horror']
2496;tt0102185;Kamillions;1990;['Comedy', ' Horror', ' Romance']
2497;tt0102209;Killer Nerd;1991;['Comedy', ' Horror']
2498;tt0102296;Liu chai yim tam 2: Ng tung san;1991;['Fantasy', ' Horror']
2499;tt0102363;Lyumi;1991;['Comedy', ' Horror', ' Thriller']
2500;tt0102394;Der Mann nebenan;1991;['Horror', ' Thriller']
2501;tt0102452;Mirror Images;1992;['Drama', ' Horror', ' Thriller']
2502;tt0102489;Mutator;1989;['Horror', ' Sci-Fi']
2503;tt0102522;Nekromantik 2;1991;['Horror']
2504;tt0102545;No Telling;1991;['Horror']
2505;tt0102564;Nudist Colony of the Dead;1991;['Comedy', ' Horror', ' Musical']
2506;tt0102569;A Nymphoid Barbarian in Dinosaur Hell;1990;['Fantasy', ' Horror', ' Sci-Fi']
2507;tt0102687;Poison;1991;['Drama', ' Horror', ' Romance']
2508;tt0102690;Popcorn;1991;['Comedy', ' Horror']
2509;tt0102709;Rage - Furia primitiva;1988;['Horror', ' Sci-Fi', ' Thriller']
2510;tt0102750;The Rain Killer;1990;['Thriller', ' Crime', ' Horror']
2511;tt0102767;The Refrigerator;1991;['Comedy', ' Fantasy', ' Horror']
2512;tt0102783;Revenge of Billy the Kid;1991;['Comedy', ' Fantasy', ' Horror']
2513;tt0102784;Revenge of the Radioactive Reporter;1990;['Comedy', ' Horror']
2514;tt0102848;Scanners II: The New Order;1991;['Action', ' Horror', ' Sci-Fi']
2515;tt0102860;Scissors;1991;['Horror', ' Thriller']
2516;tt0102882;Servants of Twilight;1991;['Horror', ' Thriller']
2517;tt0102910;Shock 'Em Dead;1991;['Horror', ' Thriller', ' Music']
2518;tt0102961;Son of Darkness: To Die for II;1991;['Drama', ' Horror']
2519;tt0103077;There's Nothing Out There;1991;['Comedy', ' Horror']
2520;tt0103111;Hard to Die;1990;['Action', ' Comedy', ' Horror']
2521;tt0103116;Trancers II;1991;['Action', ' Horror', ' Sci-Fi']
2522;tt0103157;The Unborn;1991;['Drama', ' Horror', ' Sci-Fi']
2523;tt0103268;The Willies;1990;['Horror', ' Comedy']
2524;tt0103286;Wârudo apâtomento horâ;1991;['Comedy', ' Horror']
2525;tt0103332;Jeuk ngau jai foo dik Jung Kwai;1991;['Comedy', ' Horror']
2526;tt0103336;Zombie '90: Extreme Pestilence;1991;['Horror', ' Sci-Fi']
2527;tt0103644;Alien³;1992;['Action', ' Horror', ' Sci-Fi']
2528;tt0103743;Bat sin fan dim: Yan yuk cha siu bau;1993;['Comedy', ' Crime', ' Horror']
2529;tt0103773;Basket Case 3;1991;['Comedy', ' Horror']
2530;tt0103802;La casa 5;1990;['Horror']
2531;tt0103841;Bloodlust;1992;['Action', ' Horror']
2532;tt0103874;Dracula;1992;['Horror']
2533;tt0103880;Bride of Killer Nerd;1992;['Comedy', ' Horror']
2534;tt0103898;The Burning Moon;1992;['Horror']
2535;tt0103919;Candyman;1992;['Horror', ' Thriller']
2536;tt0103956;Child's Play 3;1991;['Horror', ' Thriller']
2537;tt0103957;Children of the Night;1991;['Horror']
2538;tt0103959;Chrome Hearts;1989;['Comedy', ' Horror']
2539;tt0104029;Cronos;1993;['Horror']
2540;tt0104053;Trauma;1993;['Horror', ' Mystery', ' Thriller']
2541;tt0104070;Death Becomes Her;1992;['Comedy', ' Fantasy', ' Horror']
2542;tt0104115;Doctor Mordrid;1992;['Action', ' Fantasy', ' Horror']
2543;tt0104119;Dolly Dearest;1991;['Comedy', ' Drama', ' Horror']
2544;tt0104139;Dr. Giggles;1992;['Comedy', ' Drama', ' Horror']
2545;tt0104155;Dust Devil;1992;['Horror', ' Mystery', ' Thriller']
2546;tt0104218;Eyes of the Beholder;1992;['Thriller', ' Horror', ' Mystery']
2547;tt0104239;Papa, umer Ded Moroz;1991;['Horror']
2548;tt0104290;Forever;1992;['Horror', ' Mystery']
2549;tt0104319;Goh yeung yee sang;1992;['Crime', ' Horror']
2550;tt0104409;Hellraiser III: Hell on Earth;1992;['Horror']
2551;tt0104455;Hua pi zhi: Yin yang fa wang;1992;['Horror']
2552;tt0104515;Intensive Care;1991;['Horror', ' Thriller']
2553;tt0104568;De Johnsons;1992;['Adventure', ' Horror']
2554;tt0104692;The Lawnmower Man;1992;['Horror', ' Sci-Fi']
2555;tt0104787;Mad at the Moon;1992;['Horror', ' Romance', ' Western']
2556;tt0104808;Maniac Cop 3: Badge of Silence;1992;['Action', ' Horror']
2557;tt0104875;Mind, Body & Soul;1992;['Horror', ' Thriller']
2558;tt0104987;Netherworld;1992;['Horror']
2559;tt0105009;No Place to Hide;1992;['Crime', ' Horror', ' Thriller']
2560;tt0105121;The People Under the Stairs;1991;['Comedy', ' Horror', ' Mystery']
2561;tt0105128;Pet Sematary II;1992;['Fantasy', ' Horror']
2562;tt0105179;Prom Night IV: Deliver Us from Evil;1991;['Horror', ' Thriller']
2563;tt0105217;Raising Cain;1992;['Crime', ' Drama', ' Horror']
2564;tt0105242;The Resurrected;1991;['Horror']
2565;tt0105245;Frankenstein 2000 - Ritorno dalla morte;1992;['Horror']
2566;tt0105322;Scanners III: The Takeover;1991;['Action', ' Horror', ' Sci-Fi']
2567;tt0105347;Seedpeople;1992;['Horror', ' Sci-Fi']
2568;tt0105428;Sleepwalkers;1992;['Fantasy', ' Horror']
2569;tt0105446;Soulmates;1992;['Horror']
2570;tt0105459;Split Second;1992;['Action', ' Crime', ' Horror']
2571;tt0105464;Star Time;1992;['Crime', ' Drama', ' Horror']
2572;tt0105500;Suryavanshi;1992;['Fantasy', ' Horror']
2573;tt0105527;Tale of a Vampire;1992;['Horror', ' Drama', ' Romance']
2574;tt0105565;Terror 2000 - Intensivstation Deutschland;1992;['Comedy', ' Horror']
2575;tt0105569;Tetsuo II: Body Hammer;1992;['Action', ' Horror', ' Sci-Fi']
2576;tt0105643;Troll 2;1990;['Comedy', ' Fantasy', ' Horror']
2577;tt0105659;The Turn of the Screw;1992;['Horror', ' Thriller']
2578;tt0105665;Twin Peaks: Fire Walk with Me;1992;['Drama', ' Horror', ' Mystery']
2579;tt0105719;The Vagrant;1992;['Comedy', ' Horror', ' Thriller']
2580;tt0105759;Violent Shit II;1992;['Horror']
2581;tt0105785;Vortice mortale;1993;['Drama', ' Thriller', ' Horror']
2582;tt0105792;Waxwork II: Lost in Time;1992;['Comedy', ' Fantasy', ' Horror']
2583;tt0105796;Lo mau;1992;['Action', ' Horror', ' Sci-Fi']
2584;tt0105857;Xin jiang shi xian sheng;1992;['Horror']
2585;tt0105869;Yiu sau dou si;1992;['Action', ' Horror', ' Sci-Fi']
2586;tt0105898;Zipperface;1992;['Thriller', ' Horror', ' Mystery']
2587;tt0106308;Army of Darkness;1992;['Comedy', ' Fantasy', ' Horror']
2588;tt0106323;Auntie Lee's Meat Pies;1992;['Comedy', ' Horror']
2589;tt0106373;Bedevil;1993;['Horror']
2590;tt0106402;Beyond Bedlam;1994;['Comedy', ' Horror']
2591;tt0106450;Body Melt;1993;['Horror', ' Comedy', ' Sci-Fi']
